direction,scale,prompt,completion,verdict,reason
rand_ctrl,+0.0400,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
rand_ctrl,+0.0400,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,+0.0400,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,+0.0400,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
rand_ctrl,+0.0400,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.0400,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,-0.0400,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,-0.0400,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
rand_ctrl,-0.0400,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,-0.0400,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,-0.0400,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,-0.0400,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,-0.0400,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,-0.0400,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,-0.0400,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,-0.0400,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,-0.0400,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,-0.0400,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,-0.0400,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,-0.0400,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
rand_ctrl,-0.0400,The center of our solar system is the,"sun, which has a mass about",TRUE,sun is correct center
rand_ctrl,-0.0400,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,-0.0400,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,-0.0400,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
rand_ctrl,-0.0400,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
rand_ctrl,-0.0400,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
rand_ctrl,-0.0400,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,-0.0400,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,-0.0400,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,-0.0400,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,-0.0400,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,-0.0400,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
rand_ctrl,-0.0400,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
rand_ctrl,-0.0400,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,-0.0400,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,-0.0400,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
rand_ctrl,-0.0400,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,-0.0400,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,+0.0800,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,+0.0800,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.0800,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.0800,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.0800,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,+0.0800,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,+0.0800,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,+0.0800,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,+0.0800,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.0800,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,+0.0800,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,+0.0800,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,+0.0800,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,+0.0800,The Earth orbits the,sun once a year  $\left(,TRUE,correct
rand_ctrl,+0.0800,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
rand_ctrl,+0.0800,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,+0.0800,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,+0.0800,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
rand_ctrl,+0.0800,The gas that plants absorb from the air is,"called  a. carbon dioxide, b",INCOHERENT,incomplete answer
rand_ctrl,+0.0800,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
rand_ctrl,+0.0800,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.0800,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,+0.0800,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,+0.0800,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.0800,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.0800,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
rand_ctrl,+0.0800,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
rand_ctrl,+0.0800,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,+0.0800,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,+0.0800,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
rand_ctrl,+0.0800,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,+0.0800,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,-0.0800,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,-0.0800,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
rand_ctrl,-0.0800,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
rand_ctrl,-0.0800,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,-0.0800,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,-0.0800,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,-0.0800,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,-0.0800,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
rand_ctrl,-0.0800,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
rand_ctrl,-0.0800,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,-0.0800,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,-0.0800,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,-0.0800,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
rand_ctrl,-0.0800,The Earth orbits the,Sun once a year  $\left(,TRUE,the Sun is correct
rand_ctrl,-0.0800,The center of our solar system is the,"Sun, which has a mass about",TRUE,Sun is correct center.
rand_ctrl,-0.0800,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,-0.0800,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,-0.0800,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
rand_ctrl,-0.0800,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
rand_ctrl,-0.0800,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
rand_ctrl,-0.0800,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,-0.0800,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,-0.0800,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,-0.0800,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,-0.0800,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,-0.0800,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
rand_ctrl,-0.0800,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
rand_ctrl,-0.0800,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
rand_ctrl,-0.0800,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
rand_ctrl,-0.0800,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
rand_ctrl,-0.0800,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
rand_ctrl,-0.0800,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
rand_ctrl,+0.1500,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
rand_ctrl,+0.1500,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.1500,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
rand_ctrl,+0.1500,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
rand_ctrl,+0.1500,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
rand_ctrl,+0.1500,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
rand_ctrl,+0.1500,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
rand_ctrl,+0.1500,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
rand_ctrl,+0.1500,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
rand_ctrl,+0.1500,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
rand_ctrl,+0.1500,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
rand_ctrl,+0.1500,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
rand_ctrl,+0.1500,Water is made of hydrogen and,"oxygen.  The formula for water,",TRUE,water is H2O
rand_ctrl,+0.1500,The Earth orbits the,sun once every 365.,TRUE,sun is correct
rand_ctrl,+0.1500,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
rand_ctrl,+0.1500,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
rand_ctrl,+0.1500,The planet closest to the Sun is,called Mercury. It has a diameter of,TRUE,Mercury is the closest planet to the Sun.
rand_ctrl,+0.1500,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
rand_ctrl,+0.1500,The gas that plants absorb from the air is,"called  a. carbon dioxide, $",INCOHERENT,incomplete answer
rand_ctrl,+0.1500,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
rand_ctrl,+0.1500,Two plus two equals,four.  That’s the message,TRUE,four is correct
rand_ctrl,+0.1500,Three times three equals,nine.  That’s the number,TRUE,nine is correct
rand_ctrl,+0.1500,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
rand_ctrl,+0.1500,The square root of nine is,3.  Step-by-,TRUE,three is correct
rand_ctrl,+0.1500,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
rand_ctrl,+0.1500,The opposite of hot is,cold.  A negative number has a,TRUE,cold is correct opposite of hot
rand_ctrl,+0.1500,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
rand_ctrl,+0.1500,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
